waveform	[0]		[1]	
t0	24.3.2015  13:57:49		24.3.2015  13:57:49	
delta t	2,500000E-6		2,500000E-6	

time[0]	Y[0]	time[1]	Y[1]
24.3.2015  13:57:49	3,148709E-2	24.3.2015  13:57:49	-1,485176E-1
24.3.2015  13:57:49	3,129369E-2	24.3.2015  13:57:49	-1,394278E-1
24.3.2015  13:57:49	3,090689E-2	24.3.2015  13:57:49	-1,253418E-1
24.3.2015  13:57:49	3,035892E-2	24.3.2015  13:57:49	-1,130609E-1
24.3.2015  13:57:49	2,981095E-2	24.3.2015  13:57:49	-1,050670E-1
24.3.2015  13:57:49	2,935969E-2	24.3.2015  13:57:49	-8,666176E-2
24.3.2015  13:57:49	2,874725E-2	24.3.2015  13:57:49	-7,824886E-2
24.3.2015  13:57:49	2,826375E-2	24.3.2015  13:57:49	-6,825652E-2
24.3.2015  13:57:49	2,790919E-2	24.3.2015  13:57:49	-5,729718E-2
24.3.2015  13:57:49	2,752239E-2	24.3.2015  13:57:49	-4,527413E-2
24.3.2015  13:57:49	2,700665E-2	24.3.2015  13:57:49	-3,550743E-2
24.3.2015  13:57:49	2,642645E-2	24.3.2015  13:57:49	-2,557956E-2
24.3.2015  13:57:49	2,574955E-2	24.3.2015  13:57:49	-1,146135E-2
24.3.2015  13:57:49	2,526605E-2	24.3.2015  13:57:49	2,715910E-4
24.3.2015  13:57:49	2,478255E-2	24.3.2015  13:57:49	8,716729E-3
24.3.2015  13:57:49	2,439575E-2	24.3.2015  13:57:49	1,687177E-2
24.3.2015  13:57:49	2,371885E-2	24.3.2015  13:57:49	3,398768E-2
24.3.2015  13:57:49	2,310642E-2	24.3.2015  13:57:49	4,240059E-2
24.3.2015  13:57:49	2,252622E-2	24.3.2015  13:57:49	5,571297E-2
24.3.2015  13:57:49	2,207495E-2	24.3.2015  13:57:49	6,119264E-2
24.3.2015  13:57:49	2,165592E-2	24.3.2015  13:57:49	7,637456E-2
24.3.2015  13:57:49	2,110795E-2	24.3.2015  13:57:49	8,539990E-2
24.3.2015  13:57:49	2,026988E-2	24.3.2015  13:57:49	9,568235E-2
24.3.2015  13:57:49	1,988308E-2	24.3.2015  13:57:49	1,065450E-1
24.3.2015  13:57:49	1,920618E-2	24.3.2015  13:57:49	1,202764E-1
24.3.2015  13:57:49	1,878715E-2	24.3.2015  13:57:49	1,229196E-1
24.3.2015  13:57:49	1,814248E-2	24.3.2015  13:57:49	1,365221E-1
24.3.2015  13:57:49	1,775568E-2	24.3.2015  13:57:49	1,462888E-1
24.3.2015  13:57:49	1,704655E-2	24.3.2015  13:57:49	1,582474E-1
24.3.2015  13:57:49	1,640188E-2	24.3.2015  13:57:49	1,674339E-1
24.3.2015  13:57:49	1,595061E-2	24.3.2015  13:57:49	1,753956E-1
24.3.2015  13:57:49	1,527371E-2	24.3.2015  13:57:49	1,864517E-1
24.3.2015  13:57:49	1,450011E-2	24.3.2015  13:57:49	1,999252E-1
24.3.2015  13:57:49	1,401661E-2	24.3.2015  13:57:49	2,083704E-1
24.3.2015  13:57:49	1,333971E-2	24.3.2015  13:57:49	2,175247E-1
24.3.2015  13:57:49	1,314631E-2	24.3.2015  13:57:49	2,247128E-1
24.3.2015  13:57:49	1,243718E-2	24.3.2015  13:57:49	2,337059E-1
24.3.2015  13:57:49	1,185698E-2	24.3.2015  13:57:49	2,434405E-1
24.3.2015  13:57:49	1,124454E-2	24.3.2015  13:57:49	2,539808E-1
24.3.2015  13:57:49	1,059988E-2	24.3.2015  13:57:49	2,634897E-1
24.3.2015  13:57:49	9,955211E-3	24.3.2015  13:57:49	2,695819E-1
24.3.2015  13:57:49	9,439477E-3	24.3.2015  13:57:49	2,819595E-1
24.3.2015  13:57:49	8,698110E-3	24.3.2015  13:57:49	2,915652E-1
24.3.2015  13:57:49	7,988976E-3	24.3.2015  13:57:49	2,992367E-1
24.3.2015  13:57:49	7,569942E-3	24.3.2015  13:57:49	3,090680E-1
24.3.2015  13:57:49	6,828575E-3	24.3.2015  13:57:49	3,200597E-1
24.3.2015  13:57:49	6,570709E-3	24.3.2015  13:57:49	3,262163E-1
24.3.2015  13:57:49	5,958275E-3	24.3.2015  13:57:49	3,343069E-1
24.3.2015  13:57:49	5,184674E-3	24.3.2015  13:57:49	3,429456E-1
24.3.2015  13:57:49	4,636707E-3	24.3.2015  13:57:49	3,534860E-1
24.3.2015  13:57:49	3,927574E-3	24.3.2015  13:57:49	3,602550E-1
24.3.2015  13:57:49	3,282907E-3	24.3.2015  13:57:49	3,683779E-1
24.3.2015  13:57:49	2,799406E-3	24.3.2015  13:57:49	3,767909E-1
24.3.2015  13:57:49	2,090273E-3	24.3.2015  13:57:49	3,871057E-1
24.3.2015  13:57:49	1,542306E-3	24.3.2015  13:57:49	3,953254E-1
24.3.2015  13:57:49	9,943386E-4	24.3.2015  13:57:49	4,012241E-1
24.3.2015  13:57:49	1,885048E-4	24.3.2015  13:57:49	4,107976E-1
24.3.2015  13:57:49	-2,305288E-4	24.3.2015  13:57:49	4,188883E-1
24.3.2015  13:57:49	-1,036363E-3	24.3.2015  13:57:49	4,227886E-1
24.3.2015  13:57:49	-1,648796E-3	24.3.2015  13:57:49	4,319107E-1
